BBOalert
Option
,1C,17+HcP; ANY
1S--,3C,4+!C; No 4 card MAJOR
1S--,3D,4+!D; No 4 card MAJOR
1S--,3H,Preempt
1S--,3S,4+!S
1S--,3N,13-15HcP; bal
1S--,4S,Signoff
1S--2C--,2D,5+!D
1S--2C--,2H,5+!H
1S--2C--,2S,1-suiter
1S--2C--,3C,4+!C
1S--2C--2D--,3D,Preference
1S--2C--2D--,4D,Limit
1S--2C--2H--,2S,Preference
1S--2C--2H--,3H,(2)3!H Limit
1S--2C--2H--,4D,Strong !H support
1S--2D--,2H,5+!H
1S--2D--,2S,1-suiter
1S--2D--,3D,4+!D
1S--2D--2H--,2S,Preference
1S--2D--2H--,3H,(2)3!H Limit
1S--2D--2H--,4D,Strong !H support
1SDbl,--,Weak or trap
1SDbl,1N,5-8HcP; short in opps
1SDbl,Rdbl,12+HcP; short in opps
1SDbl,2C,5+!C
1SDbl,2D,5+!D
1SDbl,2H,5+!H
1SDbl,2S,Preempt
1SDbl,2N,12+HcP; stop opps
1SDbl,3C,8-12HcP; 5+!C; good suit
1SDbl,3D,8-12HcP; 5+!D; good suit
1SDbl,3H,8-12HcP; 5+!H; good suit
1S2C,--,0-7HcP; 3+!S
1S2C,Dbl,Penalty
1S2C,2D,4+!D; Round. *11+HcP; No MAJOR * 8-10HcP; 6+!D
1S2C,2H,11+HcP; 4+!H; Round
1S2C,2S,3+!S
1S2C,2N,11-12HcP;bal. NF
1S2C,3C,Slam try. 1st round control
1S2C,3D,4+!D; No 4 card MAJOR
1S2C,3H,Preempt
1S2C,3S,4+!S
1S2C,3N,13-15HcP; bal
1S2C,4S,Signoff
1S2C2D--,2H,5+!H
1S2C2D--,2S,1-suiter
1S2C2D--,3D,4+!D
1S2C2D--2H--,2S,Preference
1S2C2D--2H--,3H,(2)3!H Limit
1S2C2D--2H--,4D,Strong !H support
1S2D,--,0-7HcP; 3+!S
1S2D,Dbl,Penalty
1S2D,2H,11+HcP; 4+!H; Round
1S2D,2S,3+!S
1S2D,2N,11-12HcP;bal. NF
1S2D,3C,4+!C; No 4 card MAJOR
1S2D,3D,Slam try. 1st round control
1S2D,3H,Preempt
1S2D,3S,4+!S
1S2D,3N,13-15HcP; bal
1S2D,4S,Signoff
1S2H,--,0-7HcP; 3+!S
1S2H,Dbl,Penalty
1S2H,2S,3+!S
1S2H,2N,11-12HcP;bal. NF
1S2H,3C,4+!C; No 4 card MAJOR
1S2H,3D,4+!D; No 4 card MAJOR
1S2H,3H,Slam try. 1st round control
1S2H,3S,4+!S
1S2H,3N,13-15HcP; bal
1S2H,4S,Signoff
Option
1N,--, 
1N,Dbl, 
1N,2C, 
1N,2D, 
1N,2H, 
1N,2S, 
1N--,--,0-8HcP; balanced
1N--,2C,5-10HcP; 3+!C
1N--,2D,A suit
1N--,2H,8+HcP; 6+!H; Round
1N--,2S,8+HcP; 6+!S; Round
1N--,2N,10-11HcP; bal. Stop !D+!H+!S
1N--,3C,12+HcP; 3+!C
1N--,3D,6+!D; Semi-solid; GF
1N--,3H,5+!H; Semi-solid; GF
1N--,3S,5+!S; Semi-solid; GF
1N--,3N,12+HcP; bal. Stop !D+!H+!S
1N--2C--,--,13-14HcP; To play
1N--2C--,2D,Stop !D. Bid stoppers up the line
1N--2C--,2H,Stop !H. Bid stoppers up the line
1N--2C--,2S,Stop !S. Bid stoppers up the line
1N--2C--,2N,Stop !D+!H+!S
1N--2C--,3N,Signoff. Stop !D+!H+!S
1N--2C--2D--,2H,!H Stop OK
1N--2C--2D--,2S,!S Stop OK
1N--2C--2D--,2N,9-10HcP; Stop OK
1N--2C--2D--,3C,5-18HcP; Signoff
1N--2C--2D--,3N,11-12HcP; Stop OK
1N--2C--2H--,2S,!S Stop OK
1N--2C--2H--,2N,9-10HcP; Stop OK
1N--2C--2H--,3C,5-18HcP; Signoff
1N--2C--2H--,3N,11-12HcP; Stop OK
1N--2C--2S--,2N,9-10HcP; Stop OK
1N--2C--2S--,3C,5-18HcP; Signoff
1N--2C--2S--,3N,11-12HcP; Stop OK
1N--2D--,2H,Relay
1N--2D--2H--,--,To play
1N--2D--2H--,2S,Signoff
1N--2D--2H--,3C,10-12HcP; 5!D + 3!C
1N--2D--2H--,3D,11-12HcP; 6+!D
1N--2D--2H--,3H,6+!H; GF
1N--2D--2H--,3S,6+!S; GF
1N--2H--,2N,13-14HcP
1N--2H--,3C,13-14HcP
1N--2H--,3H,MAXIMUM; Fit in !H
1N--2H--,3N,Signoff
1N--2H--2N--,3D,Invite
1N--2H--2N--,3H,minimum
1N--2H--2N--,3S,CUE; GF
1N--2H--2N--,4C,CUE; GF
1N--2H--2N--,4D,CUE; GF
1N--2H--3C--,3D,Invite
1N--2H--3C--,3H,minimum
1N--2H--3C--,3S,CUE; GF
1N--2H--3C--,4C,CUE; GF
1N--2H--3C--,4D,CUE; GF
1N--2S--,2N,13-14HcP
1N--2S--,3C,13-14HcP
1N--2S--,3S,MAXIMUM; Fit in !S
1N--2S--,3N,Signoff
1N--2S--2N--,3D,Invite
1N--2S--2N--,3H,Invite
1N--2S--2N--,3S,minimum
1N--2S--2N--,4C,CUE; GF
1N--2S--2N--,4D,CUE; GF
1N--2S--2N--,4H,CUE; GF
1N--2S--3C--,3D,Invite
1N--2S--3C--,3H,Invite
1N--2S--3C--,3S,minimum
1N--2S--3C--,4C,CUE; GF
1N--2S--3C--,4D,CUE; GF
1N--2S--3C--,4H,CUE; GF
1N--3C--,3D,Stop !D. Bid stoppers up the line
1N--3C--,3H,Stop !H. Bid stoppers up the line
1N--3C--,3S,Stop !S. Bid stoppers up the line
1N--3C--,3N,Stop !D+!H+!S
1N--3C--3D--,3H,!H Stop OK
1N--3C--3D--,3S,!S Stop OK
1N--3C--3D--,3N,Signoff. Stop OK
1N--3C--3H--,3S,!S Stop OK
1N--3C--3H--,3N,Signoff. Stop OK
1N--3C--3S--,3N,Signoff. Stop OK
1NDbl,--,Weak; 0-1!C
1NDbl,Rdbl,Strong; ANY. Natural continue
1NDbl,2C,Weak; Signoff
1NDbl,2D,5+!D; Natural continue
1NDbl,2H,5+!H; Natural continue
1NDbl,2S,5+!S; Natural continue
1N2C,--,To play
1N2C,Dbl,Penalty
1N2C,2D,5+!D; Natural continue
1N2C,2H,5+!H; Natural continue
1N2C,2S,5+!S; Natural continue
1N2C,3C,Preempt
1N2C,4C,Preempt
1N2C,5C,Signoff
1N2D,--,To play
1N2D,Dbl,Penalty
1N2D,2H,5+!H; Natural continue
1N2D,2S,5+!S; Natural continue
1N2D,2N,Stop OK
1N2D,3C,Preempt
1N2D,3D,GF; No stop
1N2D,3N,STOP OK
1N2D,4C,Preempt
1N2D,5C,Signoff
1N2H,--,To play
1N2H,Dbl,Penalty
1N2H,2S,5+!S; Natural continue
1N2H,2N,Stop OK
1N2H,3C,Preempt
1N2H,3D,5+!D; Natural continue
1N2H,3H,GF; No stop
1N2H,3N,STOP OK
1N2H,4C,Preempt
1N2H,5C,Signoff
1N2S,--,To play
1N2S,Dbl,Penalty
1N2S,2N,Stop OK
1N2S,3C,Preempt
1N2S,3D,5+!D; Natural continue
1N2S,3H,5+!H; Natural continue
1N2S,3S,GF; No stop
1N2S,3N,STOP OK
1N2S,4C,Preempt
1N2S,5C,Signoff
Option
2C,--, 
2C,Dbl, 
2C--,2D,6+HcP;ANY. Round
2C--,2H,6+HcP; 5+!H; Round
2C--,2S,6+HcP; 5+!S; Round
2C--,2N,10-12HcP; bal.
2C--,3D,12+HcP;GF. Strong suit
2C--,3H,12+HcP;GF. Strong suit
2C--,3S,12+HcP;GF. Strong suit
2C--,3N,12-14HcP; balanced. Stoppers
2C--,4C,4-5HcP; 4+!C
2C--2D--,2H,4!H
2C--2D--,2S,4!S
2C--2D--,2N,4!D
2C--2D--,3C,6+!C; 1-suiter
2C--2D--3C--,3D,ASK stop
2C--2D--3C--,3H,12+HcP; 5!H
2C--2D--3C--,3S,12+HcP; 5!S
2C--2D--3C--3D--,3H,!H stop
2C--2D--3C--3D--,3S,!S stop
2C--2D--3C--3D--,3N,!D stop
2C--2H--,2S,4!S
2C--2H--,2N,4!D
2C--2H--,3C,6+!C; 1-suiter
2C--2H--,3H,3+!H; minimum
2C--2H--,4H,3+!H; MAXIMUM
2C--2H--3C--,3D,ASK stop
2C--2H--3C--,3H,12+HcP; 6!H
2C--2H--3C--3D--,3H,!H stop
2C--2H--3C--3D--,3S,!S stop
2C--2H--3C--3D--,3N,!D stop
2C--2S--,2N,4!D
2C--2S--,3C,6+!C; 1-suiter
2C--2S--,3H,4!H
2C--2S--,3S,3+!S; minimum
2C--2S--,4S,3+!S; MAXIMUM
2C--2S--3C--,3D,ASK stop
2C--2S--3C--,3H,12+HcP; 5!H
2C--2S--3C--,3S,12+HcP; 5!S
2C--2S--3C--3D--,3H,!H stop
2C--2S--3C--3D--,3S,!S stop
2C--2S--3C--3D--,3N,!D stop
2C--2N--,--,Weak/broken 6!C
2C--2N--,3C,Solid 6+!C; 1-suiter
2C--2N--,3D,*5!C+5!D *6!C+4!D
2C--2N--,3H,*5!C+5!H *6!C+4!H
2C--2N--,3S,*5!C+5!S *6!C+4!S
2C--2N--,3N,Strong 6+!C; 1-suiter
2C--2N--,4D,6!C+5!D
2C--2N--,4H,6!C+5!H
2C--2N--,4S,6!C+5!S
2C--3D--,3H,5+!C + 4+!H
2C--3D--,3S,5+!C + 4+!S
2C--3D--,3N,3!D; Weak 6!C 1-suiter. Stop unbid
2C--3D--,4C,6!C 1-suiter
2C--3D--,4D,3!D; Weak 6!C 1-suiter
2C--3D--,4N,3!D; Blackwood in !D
2C--3H--,3S,5+!C + 4+!S
2C--3H--,3N,3!H; Weak 6!C 1-suiter. Stop unbid
2C--3H--,4C,6!C 1-suiter
2C--3H--,4D,5+!C + 4+!D
2C--3H--,4H,3!H; Weak 6!C 1-suiter
2C--3H--,4N,3!H; Blackwood in !H
2C--3S--,3N,Weak 6!C 1-suiter. Stop unbid
2C--3S--,4C,6!C 1-suiter
2C--3S--,4D,5+!C + 4+!D
2C--3S--,4H,5+!C + 4+!H
2C--3S--,4S,3!S; Weak 6!C 1-suiter
2C--3S--,4N,3!S; Blackwood in !S
2C--4C--,--,To play
2C--4C--,4D,6!C + 5!D
2C--4C--,4H,6!C + 5!H
2C--4C--,4S,6!C + 5!S
2CDbl,--,To play
2CDbl,Rdbl,11+HcP; ANY
Option
2D,--, 
2D--,2H,5+!H
2D--,2S,5+!S
2D--,2N,GF
Option
2H,--, 
2H--,2S,6+!S; 0-1!H
2H--,2N,GF
Option
2S,--, 
2S--,2N,GF
2S--,3H,6+!H; 0-1!S
Option
2N,--, 
2N--,3C,ASK suit
2N--3C--,3D,7+!D
2N--3C--,3H,7+!H
2N--3C--,3S,7+!S

