BBOalert
Option
,1C,16+HcP; ANY
1CDbl----1N--2S--,2N,ASK distrib
1CDbl----1N--2S--2N--,3C,5!C + 5!D
1CDbl----1N--2S--2N--,3D,5!D + 5!H
1CDbl----1N--2S--2N--,3H,5!H + 5!S
1CDbl----1N--2S--2N--,3S,5!S + 5!C
1CDbl----1N--2N--,3C,ASK distrib
1CDbl----1N--2N--3C--,--,To play
1CDbl----1N--2N--3C--,3D,Signoff
1CDbl----1N--2N--3C--,3H,5!C + 5!H
1CDbl----1N--2N--3C--,3S,5!D + 5!S
1CDbl----2C--,--,0-4HcP; bal
1CDbl----2C--,2D,ASK distrib
1CDbl----2C--,2H,0-10HcP; 5+!H
1CDbl----2C--,2S,0-10HcP; 5+!S
1CDbl----2C--,2N,5+!D; No 4card MAJOR
1CDbl----2C--,3C,8-10HcP; bal
1CDbl----2C--,3H,6+!H; No: KQ; AK; AQ
1CDbl----2C--,3S,6+!S; No: KQ; AK; AQ
1CDbl----2C--,4C,6-7HcP; 4+!C; 2 CTRL. No !D-CTRL; Any single/void
1CDbl----2C--,4D,6-7HcP; 4+!C; 2 CTRL. !D-CTRL + !C-CTRL; Any single/void
1CDbl----2C--,4H,7+!H
1CDbl----2C--,4S,7+!S
1CDbl----2C--2D--,2H,5-6!C + 4!H
1CDbl----2C--2D--,2S,5-6!C + 4!S
1CDbl----2C--2D--,2N,1-suiter; CTRL 2 suits
1CDbl----2C--2D--,3C,min; 5!C + 4!D
1CDbl----2C--2D--,3D,MAX; 5!C + 4!D
1CDbl----2C--2D--,3H,6!C + 5!H
1CDbl----2C--2D--,3S,6!C + 5!S
1CDbl----2C--2D--,3N,MAXIMUM + controls
1CDbl----2C--2D--,4C,6!C + 4!D
1CDbl----2C--2D--,4D,6!C + 5!D
1CDbl----2C--2D--2N--,--,To play
1CDbl----2C--2D--2N--,3C,Signoff
1CDbl----2C--2D--2N--,3D,ASK CTRL
1CDbl----2C--2D--2N--3D--,3H,!D + !H
1CDbl----2C--2D--2N--3D--,3S,!D + !S
1CDbl----2C--2D--2N--3D--,3N,!H + !S
1CDbl----2C--2H--,2S,5-6!C + 4!S
1CDbl----2C--2H--,2N,1-suiter; CTRL 2 suits
1CDbl----2C--2H--,3C,min; 5!C + 4!D
1CDbl----2C--2H--,3D,MAX; 5!C + 4!D
1CDbl----2C--2H--,3H,Limit; 3!H
1CDbl----2C--2H--,3S,6!C + 5!S
1CDbl----2C--2H--,3N,MAXIMUM + controls
1CDbl----2C--2H--,4C,6!C + 4!D
1CDbl----2C--2H--,4D,6!C + 5!D
1CDbl----2C--2H--,4H,3!H; Signoff
1CDbl----2C--2H--2N--,--,To play
1CDbl----2C--2H--2N--,3C,Signoff
1CDbl----2C--2H--2N--,3D,ASK CTRL
1CDbl----2C--2H--2N--3D--,3H,!D + !H
1CDbl----2C--2H--2N--3D--,3S,!D + !S
1CDbl----2C--2H--2N--3D--,3N,!H + !S
1CDbl----2C--2S--,2N,1-suiter; CTRL 2 suits
1CDbl----2C--2S--,3C,min; 5!C + 4!D
1CDbl----2C--2S--,3D,MAX; 5!C + 4!D
1CDbl----2C--2S--,3H,5-6!C + 4!H
1CDbl----2C--2S--,3S,Limit 3!S
1CDbl----2C--2S--,3N,MAXIMUM + controls
1CDbl----2C--2S--,4C,6!C + 4!D
1CDbl----2C--2S--,4D,6!C + 5!D
1CDbl----2C--2S--,4H,6!C + 5!H
1CDbl----2C--2S--,4S,3!S; Signoff
1CDbl----2C--2S--2N--,--,To play
1CDbl----2C--2S--2N--,3C,Signoff
1CDbl----2C--2S--2N--,3D,ASK CTRL
1CDbl----2C--2S--2N--3D--,3H,!D + !H
1CDbl----2C--2S--2N--3D--,3S,!D + !S
1CDbl----2C--2S--2N--3D--,3N,!H + !S
1CDbl----2C--2N--,3C,min; 6+!C; 1-suiter
1CDbl----2C--2N--,3D,min; 5!C + 4!D
1CDbl----2C--2N--,3H,*5-6!C + 4!H *6+!C; 1-suiter; !H-CTRL; No !S-CTRL
1CDbl----2C--2N--,3S,*5-6!C + 4!S *6+!C; 1-suiter; !S-CTRL; No !H-CTRL
1CDbl----2C--2N--,3N,6+!C; 1-suiter + controls
1CDbl----2C--2N--,4C,6!C + 4!D
1CDbl----2C--2N--,4D,MAX; 5!C + 4!D
1CDbl----2C--2N--,4H,6!C + 5!H
1CDbl----2C--2N--,4S,6!C + 5!S
1CDbl----2C--2N--3C--,--,To play
1CDbl----2C--2N--3C--,3D,Signoff
1CDbl----2C--2N--3C--,3H,!H-CTRL; No !S-CTRL
1CDbl----2C--2N--3C--,3S,!S-CTRL; No !H-CTRL
1CDbl----2C--2N--3C--,3N,!H-CTRL + !S-CTRL
1CDbl----2C--2N--3H--,3S,ASK distrib
1CDbl----2C--2N--3H--3S--,3N,6+!C; 1-suiter
1CDbl----2C--2N--3H--3S--,4C,5-6!C + 4!H
1CDbl----2C--2N--3S--,3N,Pass if 6+!C; 1-suiter else bid !C
1CDbl----2C--2N--3S--3N--,--,6+!C; 1-suiter
1CDbl----2C--2N--3S--3N--,4C,5-6!C + 4!C
1CDbl----2C--3C--,3D,!D-CTRL
1CDbl----2C--3C--,3H,!H-CTRL + !S-CTRL
1CDbl----2C--3C--,3S,CTRL 3-suits
1CDbl----2C--3C--,3N,Solid 6+!C
1CDbl----2C--3C--,4C,6!C + 4-5!D
1CDbl----2C--3C--,4D,CUE
1CDbl----2C--3C--,4H,6!C + 5!H
1CDbl----2C--3C--,4S,6!C + 5!S
1CDbl----2C--3C--3D--,--,To play
1CDbl----2C--3C--3D--,3H,!H-CTRL; No !S-CTRL
1CDbl----2C--3C--3D--,3S,!S-CTRL; No !H-CTRL
1CDbl----2C--3C--3D--,3N,!H-CTRL + !S-CTRL
1CDbl----2C--3C--3D--,4C,No !H-CTRL; No !S-CTRL
1CDbl----2D--,--,0-4HcP; bal
1CDbl----2D--,2H,ASK distrib
1CDbl----2D--,2S,0-10HcP; 5+!S
1CDbl----2D--,2N,0-10HcP; 5+!H
1CDbl----2D--,3C,5+!C; No 4card MAJOR
1CDbl----2D--,3D,8-10HcP; bal
1CDbl----2D--,3H,6+!H; No: KQ; AK; AQ
1CDbl----2D--,3S,6+!S; No: KQ; AK; AQ
1CDbl----2D--,4C,6-7HcP; 4+!C; 2 CTRL. No !D-CTRL; Any single/void
1CDbl----2D--,4D,6-7HcP; 4+!C; 2 CTRL. !D-CTRL + !C-CTRL; Any single/void
1CDbl----2D--,4H,7+!H
1CDbl----2D--,4S,7+!S
1CDbl----2D--2H--,2S,5-6!D + 4!S
1CDbl----2D--2H--,2N,6+!D; 1-suiter; CTRL 1-2 suits
1CDbl----2D--2H--,3C,min; 5!D + 4!C
1CDbl----2D--2H--,3D,MAX; 5!D + 4!C
1CDbl----2D--2H--,3H,5-6!D + 4!H
1CDbl----2D--2H--,3S,6!D + 5!S
1CDbl----2D--2H--,3N,MAXIMUM + controls
1CDbl----2D--2H--,4C,6!D + 5!C
1CDbl----2D--2H--,4D,6!D + 4!D
1CDbl----2D--2H--,4H,6!D + 5!H
1CDbl----2D--2H--2N--,--,To play
1CDbl----2D--2H--2N--,3C,ASK CTRL
1CDbl----2D--2H--2N--,3D,Signoff
1CDbl----2D--2H--2N--3C--,3D,CTRL 1-suit
1CDbl----2D--2H--2N--3C--,3H,!C + !H
1CDbl----2D--2H--2N--3C--,3S,!C + !S
1CDbl----2D--2H--2N--3C--,3N,!H + !S
1CDbl----2D--2S--,2N,6+!D; 1-suiter; CTRL 1-2 suits
1CDbl----2D--2S--,3C,min; 5!D + 4!C
1CDbl----2D--2S--,3D,MAX; 5!D + 4!C
1CDbl----2D--2S--,3H,5-6!D + 4!H
1CDbl----2D--2S--,3S,Limit 3!S
1CDbl----2D--2S--,3N,MAXIMUM + controls
1CDbl----2D--2S--,4C,6!D + 5!C
1CDbl----2D--2S--,4D,6!D + 4!C
1CDbl----2D--2S--,4H,6!D + 5!H
1CDbl----2D--2S--,4S,3!S; Signoff
1CDbl----2D--2S--2N--,--,To play
1CDbl----2D--2S--2N--,3C,ASK CTRL
1CDbl----2D--2S--2N--,3D,Signoff
1CDbl----2D--2S--2N--3C--,3D,CTRL 1-suit
1CDbl----2D--2S--2N--3C--,3H,!C + !H
1CDbl----2D--2S--2N--3C--,3S,!C + !S
1CDbl----2D--2S--2N--3C--,3N,!H + !S
1CDbl----2D--2N--,3C,5!D + 4!C
1CDbl----2D--2N--,3D,6+!D; 1-suiter
1CDbl----2D--2N--,3H,Limit; 3!H
1CDbl----2D--2N--,3S,5-6!D + 4!S
1CDbl----2D--2N--,3N,MAXIMUM + controls
1CDbl----2D--2N--,4C,6!D + 5!C
1CDbl----2D--2N--,4D,6!D + 4!C
1CDbl----2D--2N--,4H,5-6!D + 4!H
1CDbl----2D--2N--,4S,6!D + 5!S
1CDbl----2D--3C--,3D,*min; 5!D + 4!C *6+!D; 1-suiter
1CDbl----2D--3C--,3H,MAX; !H-CTRL; No !S-CTRL
1CDbl----2D--3C--,3S,MAX; !S-CTRL; No !H-CTRL
1CDbl----2D--3C--,3N,6+!D; 1-suiter + controls
1CDbl----2D--3C--,4C,min; 6!D + 5!C
1CDbl----2D--3C--,4D,MAX; 6!D + 5!C
1CDbl----2D--3C--,4H,6!D + 5!H
1CDbl----2D--3C--,4S,6!D + 5!S
1CDbl----2D--3C--3D--,--,To play
1CDbl----2D--3C--3D--,3H,!H-CTRL; No !S-CTRL
1CDbl----2D--3C--3D--,3S,!S-CTRL; No !H-CTRL
1CDbl----2D--3C--3D--,3N,Signoff
1CDbl----2D--3D--,3H,!H-CTRL
1CDbl----2D--3D--,3S,!S-CTRL + !C-CTRL
1CDbl----2D--3D--,3N,CTRL 3-suits
1CDbl----2D--3D--,4C,CUE
1CDbl----2D--3D--,4D,6!D + 4-5!C
1CDbl----2D--3D--,4H,6!D + 5!H
1CDbl----2D--3D--,4S,6!D + 5!S
1CDbl----2D--3D--3H--,3S,!S-CTRL
1CDbl----2D--3D--3H--,3N,!C-CTRL
1CDbl----2D--3D--3H--,4D,No-CTRL
1CDbl----2H--,--,0-4HcP; bal
1CDbl----2H--,2S,4-7HcP; 4+!S
1CDbl----2H--,2N,Balanced; weak
1CDbl----2H--,3C,4-7HcP; 5+!C
1CDbl----2H--,3D,4-7HcP; 5+!D
1CDbl----2H--,3H,4-7HcP; 3!H
1CDbl----2H--,3N,4-7HcP; 2!H
1CDbl----2H--,4H,4-7HcP; Good 3+!H
1CDbl----2S--,--,0-4HcP; bal
1CDbl----2S--,2N,Balanced; weak
1CDbl----2S--,3C,4-7HcP; 5+!C
1CDbl----2S--,3D,4-7HcP; 5+!D
1CDbl----2S--,3H,4-7HcP; 5+!H
1CDbl----2S--,3S,4-7HcP; 3!S
1CDbl----2S--,3N,4-7HcP; 2!S
1CDbl----2S--,4S,4-7HcP; Good 3+!S
1CDbl----2N--,--,0-3(4)HcP; bal
1CDbl----2N--,3C,4-7HcP; a 4card MAJOR
1CDbl----2N--,3D,Trans -> !H
1CDbl----2N--,3H,Trans -> !S
1CDbl----2N--,3S,3-7HcP; 5-5 touching suits
1CDbl----2N--,3N,5 minor; 5332 dist
1CDbl----2N--,4C,3-7HcP; 5!C + 5!H
1CDbl----2N--,4D,3-7HcP; 5!D + 5!S
1CDbl----2N--3C--,3D,ASK MAJOR
1CDbl----2N--3C--,3H,4!H
1CDbl----2N--3C--,3S,4!S
1CDbl----2N--3C--3D--,3H,4!H; 2-4!S
1CDbl----2N--3C--3D--,3S,4!S; 2-3!H
1CDbl----2N--3C--3D--3H--,3S,4!S
1CDbl----2N--3C--3D--3H--,3N,No fit
1CDbl----2N--3C--3D--3H--3S--,3N,Signoff
1CDbl----2N--3C--3D--3H--3S--,4S,Signoff
1CDbl----2N--3C--3H--,3S,4!S
1CDbl----2N--3C--3H--,3N,4!H
1CDbl----2N--3C--3H--,4H,4!H
1CDbl----2N--3C--3S--,3N,4!H
1CDbl----2N--3C--3S--,4S,4!S
1CDbl----2N--3D--,3H,Relay
1CDbl----2N--3D--3H--,--,*0-2HcP; 6+!H *0-3HcP; 5!H
1CDbl----2N--3D--3H--,3S,4-7HcP; 5+!H + 4!S
1CDbl----2N--3D--3H--,3N,4-7HcP; 5!H + 4 minor. 2-5-2-4 or 2-5-4-2
1CDbl----2N--3D--3H--,4H,3-7HcP; 6+!H
1CDbl----2N--3H--,3S,Relay
1CDbl----2N--3H--3S--,--,*0-2HcP; 6+!S *0-3HcP; 5!S
1CDbl----2N--3H--3S--,3N,4-7HcP; 5!S + 4 minor. 5-2-2-4 or 5-2-4-2
1CDbl----2N--3H--3S--,4H,3-7HcP; 4!H + 5+!S
1CDbl----2N--3H--3S--,4S,3-7HcP; 6+!S
1CDbl----2N--3S--,3N,Relay
1CDbl----2N--3S--3N--,4C,3-7HcP; 5!C + 5!D
1CDbl----2N--3S--3N--,4D,3-7HcP; 5!D + 5!H
1CDbl----2N--3S--3N--,4H,3-7HcP; 5!H + 5!S
1CDbl----2N--3S--3N--,4S,3-7HcP; 5!S + 5!C
1CDbl----3C--,--,0-5HcP; bal
1CDbl----3C--,3D,6-10HcP; Invite for 3NT
1CDbl----3C--,3H,6-10HcP; 5+!H
1CDbl----3C--,3S,6-10HcP; 5+!S
1CDbl----3C--,3N,6-10HcP; Signoff
1CDbl----3C--3D--,3H,!H-CTRL
1CDbl----3C--3D--,3S,!S-CTRL; No !H-CTRL
1CDbl----3C--3D--,3N,!H-CTRL + !S-CTRL
1CDbl----3D--,--,0-5HcP; bal
1CDbl----3D--,3H,6-10HcP; 6+!H
1CDbl----3D--,3S,6-10HcP; 6+!S
1CDbl----3D--,3N,6-10HcP; Signoff
1CDbl----3N--,--,0-6HcP; bal
1CDbl----3N--,4C,Unbalanced 2-suiter
1CDbl----3N--,4D,5+card minor; 1/2-suiter
1CDbl----3N--,4H,Signoff
1CDbl----3N--,4S,Signoff
1CDbl----3N--,4N,7HcP; bal
1CDbl----3N--,5C,6-7HcP; 6+!C; 1-suiter
1CDbl----3N--,5D,6-7HcP; 6+!D; 1-suiter
1CDbl----3N--,5H,6-7HcP; 6+!H; 1-suiter
1CDbl----3N--,5S,6-7HcP; 6+!S; 1-suiter
1CDbl----3N--4C--,4D,No MAJOR
1CDbl----3N--4C--,4H,4!H; 2-4!S
1CDbl----3N--4C--,4S,4!S; 2-3!H
1CDbl----3N--4C--4D--,--,5+!D; To play
1CDbl----3N--4C--4D--,4H,5+!H; Signoff
1CDbl----3N--4C--4D--,4S,5+!S; Signoff
1CDbl----3N--4C--4D--,5C,min; 6+!C + 4 MAJOR
1CDbl----3N--4C--4D--,5D,min; 6+!D + 4 MAJOR
1CDbl----3N--4C--4D--,5H,5+!H; Slam-invite
1CDbl----3N--4C--4D--,5S,5+!S; Slam-invite
1CDbl----3N--4C--4D--,6C,MAX; 6+!C + 4 MAJOR
1CDbl----3N--4C--4D--,6D,MAX; 6+!D + 4 MAJOR
1CDbl----3N--4C--4H--,--,5+!H; To play
1CDbl----3N--4C--4H--,4S,5+!S; Slam-Invite
1CDbl----3N--4C--4H--,4N,3!H; 4-3-3-3
1CDbl----3N--4C--4H--,5C,min; 6+!C + 4!S
1CDbl----3N--4C--4H--,5D,min; 6+!D + 4!S
1CDbl----3N--4C--4H--,5H,4-5!H; Slam-invite
1CDbl----3N--4C--4H--,5S,5+!S; Slam-invite
1CDbl----3N--4C--4H--,6C,MAX; 6+!C + 4!S
1CDbl----3N--4C--4H--,6D,MAX; 6+!D + 4!S
1CDbl----3N--4C--4S--,--,5+!S; To play
1CDbl----3N--4C--4S--,4N,3!S; 3-4-3-3
1CDbl----3N--4C--4S--,5C,min; 6+!C + 4!H
1CDbl----3N--4C--4S--,5D,min; 6+!D + 4!H
1CDbl----3N--4C--4S--,5H,5+!H; Slam-invite
1CDbl----3N--4C--4S--,5S,4-5!S; Slam-invite
1CDbl----3N--4C--4S--,6C,MAX; 6+!C + 4!H
1CDbl----3N--4C--4S--,6D,MAX; 6+!D + 4!H
1CDbl----3N--4D--,4H,CUE
1CDbl----3N--4D--,4S,CUE
1CDbl----3N--4D--,4N,minimum
1CDbl----3N--4D--,5N,MAXIMUM
1CDbl----3N--4D--4N--,5C,min; 6+!C; 1-suiter
1CDbl----3N--4D--4N--,5D,min; 6+!D; 1-suiter
1CDbl----3N--4D--4N--,5H,CUE; 5+!C + 5+!D
1CDbl----3N--4D--4N--,5S,CUE; 5+!C + 5+!D
1CDbl----3N--4D--4N--,6C,MAX; 6+!C; 1-suiter
1CDbl----3N--4D--4N--,6D,MAX; 6+!D; 1-suiter
1CDbl----3N--4D--5N--,6C,min; 6+!C; 1-suiter
1CDbl----3N--4D--5N--,6D,min; 6+!D; 1-suiter
1CDbl----3N--4D--5N--,6H,CUE; 5+!C + 5+!D
1CDbl----3N--4D--5N--,6S,CUE; 5+!C + 5+!D
1CDbl----3N--4D--5N--,7C,MAX; 6+!C; 1-suiter
1CDbl----3N--4D--5N--,7D,MAX; 6+!D; 1-suiter
1CDbl----3N--4N--,5C,Puppet-Stayman
1CDbl----3N--4N--5C--,5D,No MAJOR
1CDbl----3N--4N--5C--,5H,4!S; 2-3!H
1CDbl----3N--4N--5C--,5S,4!H; 2-3!S
1CDbl----3N--4N--5C--,5N,4!H + 4!S
1CDbl1D--,1H,*4!H + 5!S *5+!H + 4!S *4+!H + a minor
1CDbl1D--,1S,*5!H + 5!S *4+!S + a minor
1CDbl1D--,1N,17-20HcP; bal
1CDbl1D--,2C,5+!C; NF
1CDbl1D--,2D,5+!D; NF
1CDbl1D--,2H,5+!H; strong
1CDbl1D--,2S,5+!S; strong
1CDbl1D--,2N,21-22HcP; bal
1CDbl1D--,3C,minimum; 6+!C; 1-suiter
1CDbl1D--,3D,minimum; 6+!D; 1-suiter
1CDbl1D--,3H,6+!H; 1-suiter
1CDbl1D--,3S,6+!S; 1-suiter
1CDbl1D--,3N,25-27HcP; bal
1CDbl1D--1H--,--,0-2HcP; 2-3!H
1CDbl1D--1H--,1S,0-10HcP; 4+!S
1CDbl1D--1H--,1N,0-7HcP; bal. No MAJOR
1CDbl1D--1H--,2C,5-7HcP; 5+!C
1CDbl1D--1H--,2D,5-7HcP; 5+!D
1CDbl1D--1H--,2H,0-5HcP; 4+!H
1CDbl1D--1H--,2S,4-7HcP;6+!S; No top-Honors
1CDbl1D--1H--,2N,8-10HcP; bal. 2-4!H; 2-3!S
1CDbl1D--1H--,3C,6-7HcP; 6+!C
1CDbl1D--1H--,3D,6-7HcP; 6+!D
1CDbl1D--1H--,3H,6-7HcP; 3-4!H
1CDbl1D--1H--,3S,6-7HcP; 6+!S
1CDbl1D--1H--,3N,8-10HcP; bal. 4!H. Please choose choice of game
1CDbl1D--1H--,4C,6-7HcP; 4!H; 0-1!C
1CDbl1D--1H--,4D,6-7HcP; 4!H; 0-1!D
1CDbl1D--1H--1S--,1N,min; 5!H332
1CDbl1D--1H--1S--,2C,4+!C
1CDbl1D--1H--1S--,2D,4+!D
1CDbl1D--1H--1S--,2H,*6+!H *MAX;5!H332
1CDbl1D--1H--1S--,2S,5+!H + 4!S
1CDbl1D--1H--1S--,2N,Invite
1CDbl1D--1H--1S--1N--,2H,0-7HcP; 3!H
1CDbl1D--1H--1S--1N--,3H,8-10HcP; bal; 3!H
1CDbl1D--1H--1S--1N--,3N,8-10HcP; bal; 2!H
1CDbl1D--1H--1S--1N--,4C,8-10HcP; 3-4!H; 4 CTRL
1CDbl1D--1H--1S--1N--,4D,8-10HcP; 3-4!H; 3 CTRL
1CDbl1D--1H--1S--1N--,4H,8-10HcP; 3-4!H; 0-2 CTRL
1CDbl1D--1H--1S--2C--,2D,ASK distrib
1CDbl1D--1H--1S--2C--,2H,Signoff
1CDbl1D--1H--1S--2C--,2S,5+!S
1CDbl1D--1H--1S--2C--,2N,5-7HcP; bal; 2!H
1CDbl1D--1H--1S--2C--,3H,Invite; 3+!H
1CDbl1D--1H--1S--2C--,3N,8-10HcP; bal; 2!H. !D-CTRL
1CDbl1D--1H--1S--2C--,4C,6-7HcP; Invite !C
1CDbl1D--1H--1S--2C--,4D,8-10HcP; 4!H; 3 CTRL
1CDbl1D--1H--1S--2C--,4H,8-10HcP; 4!H; 0-2 CTRL
1CDbl1D--1H--1S--2C--2D--,2H,min; 5!H
1CDbl1D--1H--1S--2C--2D--,2S,min; 5+!H + 4!S
1CDbl1D--1H--1S--2C--2D--,2N,min; !D-CTRL
1CDbl1D--1H--1S--2C--2D--,3C,min; No !D-CTRL
1CDbl1D--1H--1S--2C--2D--,3D,min; !D-CTRL
1CDbl1D--1H--1S--2C--2D--,3H,MAX; 5!H
1CDbl1D--1H--1S--2C--2D--,3S,MAX; 5+!H + 4!S
1CDbl1D--1H--1S--2C--2D--,3N,MAX; !D-CTRL
1CDbl1D--1H--1S--2C--2D--,4C,MAX; 6+!C
1CDbl1D--1H--1S--2D--,2H,Signoff
1CDbl1D--1H--1S--2D--,2S,5+!S
1CDbl1D--1H--1S--2D--,2N,5-7HcP; bal; 2!H
1CDbl1D--1H--1S--2D--,3C,ASK distrib
1CDbl1D--1H--1S--2D--,3H,Invite; 3+!H
1CDbl1D--1H--1S--2D--,3N,8-10HcP; bal; 2!H. !C-CTRL
1CDbl1D--1H--1S--2D--,4C,8-10HcP; 4!H; 3-4 CTRL
1CDbl1D--1H--1S--2D--,4D,6-7HcP; Invite !D
1CDbl1D--1H--1S--2D--,4H,8-10HcP; 4!H; 0-2 CTRL
1CDbl1D--1H--1S--2D--3C--,3D,No !C-CTRL
1CDbl1D--1H--1S--2D--3C--,3H,5!H; Round
1CDbl1D--1H--1S--2D--3C--,3S,5+!H + 4!S
1CDbl1D--1H--1S--2D--3C--,3N,!C-CTRL
1CDbl1D--1H--1S--2D--3C--,4D,MAX; 6+!D
1CDbl1D--1H--1S--2H--,2S,6+!S
1CDbl1D--1H--1S--2H--,2N,4-7HcP; bal; 2!H
1CDbl1D--1H--1S--2H--,3N,8-10HcP; bal; 2!H
1CDbl1D--1H--1S--2H--,4C,8-10HcP; bal; 3-4!H; 4 CTRL
1CDbl1D--1H--1S--2H--,4D,8-10HcP; bal; 3-4!H; 3 CTRL
1CDbl1D--1H--1S--2H--,4H,8-10HcP; bal; 3-4!H; 0-2 CTRL
1CDbl1D--1H--1S--2S--,2N,4-7HcP; bal; 2!H
1CDbl1D--1H--1S--2S--,3N,8-10HcP; bal; 2!H
1CDbl1D--1H--1S--2S--,4C,8-10HcP; bal; 3-4!H; 4 CTRL
1CDbl1D--1H--1S--2S--,4D,8-10HcP; bal; 3-4!H; 3 CTRL
1CDbl1D--1H--1S--2S--,4H,8-10HcP; bal; 3-4!H; 0-2 CTRL
1CDbl1D--1H--1N--,2C,4+!C
1CDbl1D--1H--1N--,2D,4+!D
1CDbl1D--1H--1N--,2H,*6+!H *MAX;5!H332
1CDbl1D--1H--1N--,2S,4!H + 5!S
1CDbl1D--1H--1N--,2N,Invite
1CDbl1D--1H--1N--2C--,2D,ASK distrib
1CDbl1D--1H--1N--2C--,2H,Signoff
1CDbl1D--1H--1N--2C--2D--,2H,min; 5!H
1CDbl1D--1H--1N--2C--2D--,2S,5!C; !S-CTRL
1CDbl1D--1H--1N--2C--2D--,2N,min; 5!C; !S-CTRL + !C-CTRL
1CDbl1D--1H--1N--2C--2D--,3C,min; 5!C; No !S-CTRL
1CDbl1D--1H--1N--2C--2D--,3D,MAX; 5!C; !D-CTRL; No !S-CTRL
1CDbl1D--1H--1N--2C--2D--,3H,MAX; 5!H; No !S-CTRL
1CDbl1D--1H--1N--2C--2D--,3S,MAX; 5!H; !S-CTRL
1CDbl1D--1H--1N--2C--2D--,3N,MAX; 5!C; !S-CTRL + !C-CTRL
1CDbl1D--1H--1N--2D--,2H,Signoff
1CDbl1D--1H--1N--2D--,2S,ASK distrib; No !S-CTRL
1CDbl1D--1H--1N--2D--,2N,ASK distrib; !S-CTRL
1CDbl1D--1H--1N--2D--2S--,2N,min; 5!D; !S-CTRL
1CDbl1D--1H--1N--2D--2S--,3C,MAX; 5!D; !S-CTRL; No !C-CTRL
1CDbl1D--1H--1N--2D--2S--,3D,min; 5!D; No !S-CTRL
1CDbl1D--1H--1N--2D--2S--,3H,min; 5!H
1CDbl1D--1H--1N--2D--2S--,3S,MAX; 5!H; !S-CTRL
1CDbl1D--1H--1N--2D--2S--,3N,MAX; 5!D; !S-CTRL
1CDbl1D--1H--1N--2D--2N--,3C,MAX; 5!D; No !C-CTRL
1CDbl1D--1H--1N--2D--2N--,3D,min; 5!D; Signoff
1CDbl1D--1H--1N--2D--2N--,3H,min; 5!H
1CDbl1D--1H--1N--2D--2N--,3S,MAX; 5!H
1CDbl1D--1H--1N--2D--2N--,3N,MAX; 5!D; !C-CTRL
1CDbl1D--1H--1N--2H--,--,To play
1CDbl1D--1H--1N--2H--,2S,ASK distrib; No !S-CTRL
1CDbl1D--1H--1N--2H--,2N,ASK distrib; !S-CTRL
1CDbl1D--1H--1N--2H--2S--,2N,5!H; !S-CTRL. No !C-CTRL; No !D-CTRL
1CDbl1D--1H--1N--2H--2S--,3C,5-6!H; !S-CTRL + !C-CTRL
1CDbl1D--1H--1N--2H--2S--,3D,5-6!H; !S-CTRL + !D-CTRL
1CDbl1D--1H--1N--2H--2S--,3H,5!H; No !S-CTRL
1CDbl1D--1H--1N--2H--2S--,3S,6!H; !S-CTRL
1CDbl1D--1H--1N--2H--2S--,3N,5!H + controllers
1CDbl1D--1H--1N--2H--2S--,4H,6!H; No !S-CTRL
1CDbl1D--1H--1N--2H--2S--3C--,3D,3!H; !D-CTRL
1CDbl1D--1H--1N--2H--2S--3C--,3H,2!H; No !D-CTRL
1CDbl1D--1H--1N--2H--2S--3C--,3N,2!H; !D-CTRL
1CDbl1D--1H--1N--2H--2S--3C--,4H,3!H; No !D-CTRL
1CDbl1D--1H--1N--2H--2S--3D--,3H,2!H; No !C-CTRL
1CDbl1D--1H--1N--2H--2S--3D--,3S,3!H; !C-CTRL
1CDbl1D--1H--1N--2H--2S--3D--,3N,2!H; !C-CTRL
1CDbl1D--1H--1N--2H--2S--3D--,4H,3!H; No !C-CTRL
1CDbl1D--1H--1N--2H--2N--,3C,5-6!H; !C-CTRL; No !D-CTRL
1CDbl1D--1H--1N--2H--2N--,3D,5-6!H; !D-CTRL; No !C-CTRL
1CDbl1D--1H--1N--2H--2N--,3H,5!H; No CTRL
1CDbl1D--1H--1N--2H--2N--,3S,6!H; CTRL 2-suits
1CDbl1D--1H--1N--2H--2N--,3N,5!H; !C-CTRL + !D-CTRL
1CDbl1D--1H--1N--2H--2N--,4H,6!H; poor controls
1CDbl1D--1H--1N--2H--2N--3C--,3D,3!H; !D-CTRL
1CDbl1D--1H--1N--2H--2N--3C--,3H,2!H; No !D-CTRL
1CDbl1D--1H--1N--2H--2N--3C--,3N,2!H; !D-CTRL
1CDbl1D--1H--1N--2H--2N--3C--,4H,3!H; No !D-CTRL
1CDbl1D--1H--1N--2H--2N--3D--,3H,2!H; No !C-CTRL
1CDbl1D--1H--1N--2H--2N--3D--,3S,3!H; !C-CTRL
1CDbl1D--1H--1N--2H--2N--3D--,3N,2!H; !C-CTRL
1CDbl1D--1H--1N--2H--2N--3D--,4H,3!H; No !C-CTRL
1CDbl1D--1H--2C--,2D,4+!D
1CDbl1D--1H--2C--,2H,*6+!H *MAX; 5!H332
1CDbl1D--1H--2C--,2S,4!H + 5+!S
1CDbl1D--1H--2C--,2N,Invite
1CDbl1D--1H--2D--,2H,*6+!H *MAX; 5!H332
1CDbl1D--1H--2D--,2S,4!H + 5+!S
1CDbl1D--1H--2D--,2N,Invite
1CDbl1D--1H--2N--,3C,4+!C
1CDbl1D--1H--2N--,3D,4+!D
